day,hours,clusterid,pageresponselatency,pagedisplaysuccessratio,pagedisplaylatency,downlinkthroughput,webbrowsingqoe
4/3/2024,20,N3-NTGI1201,615.32,4.64,0,185.62,47.77
4/3/2024,20,N3-NTNK1201,499.67,2.27,0,396.41,51.01
4/3/2024,20,S1-SCHG5201,0,0,0,0,50.05
4/3/2024,20,S1-SCMN1202,351.7,0,0,2948.68,55.31
4/3/2024,20,S1-SDAL1202,615.89,0,0,104.88,44.39
4/3/2024,20,S1-SDAY1201,465.75,16.67,0,1889.53,60.41
4/3/2024,20,S1-SDMJ1201,871.11,0,0,454.3,45.63
4/3/2024,20,S1-SDUK1202,1310.06,0,0,38.52,33.61
4/3/2024,20,S1-SHUB1202,924.74,0,0,496.62,45.23
4/3/2024,20,S1-SKHI1201,343.19,60,0,813.18,78.43
4/3/2024,20,S1-SKHI1221,393.58,0,0,399.42,51.54
4/3/2024,20,S1-SKHI1228,202.52,0,0,1404.86,57.11
4/3/2024,20,S1-SKHI1232,297.83,0,0,72.14,47.92
4/3/2024,20,S1-SKHI1235,419.17,0,0,99.74,46.91
4/3/2024,20,S1-SKHI1241,590.2,0,0,1002.47,51.55
4/3/2024,20,S1-SKHI1243,359.65,0,0,856.98,54.32
4/3/2024,20,S1-SKHI1244,1116.04,0,0,53.54,36.57
4/3/2024,20,S1-SKHI1245,1057.81,0,0,203.14,40.3
4/3/2024,20,S1-SKHI1248,212.16,0,0,944.57,56.48
4/3/2024,20,S1-SKHI1251,160.5,0,0,1556.16,57.74
4/3/2024,20,S1-SKHI1253,199.25,0,0,123.23,50.32
4/3/2024,20,S1-SKHI1254,384.28,0,0,1389.28,54.68
4/3/2024,20,S1-SKHI1255,141.84,0,0,63.04,49.79
4/3/2024,20,S1-SKHI1256,574.99,0,0,579.52,50.4
4/3/2024,20,S1-SKHI1257,179.06,0,0,1090.75,57.16
4/3/2024,20,S1-SKHI1258,737.76,0,0,39.84,41.28
4/3/2024,20,S1-SKHI1259,410.04,0,0,75.84,46.51
4/3/2024,20,S1-SKHI1260,468.97,0,0,925.44,53.02
4/3/2024,20,S1-SKHI1261,613.48,0,0,564.94,49.81
4/3/2024,20,S1-SKHI1262,359.37,0,0,159.11,48.87
4/3/2024,20,S1-SKHI5206,142.93,0,0,1120.62,57.68
4/3/2024,20,S1-SKHI5219,1718.67,0,0,315.74,33.01
4/3/2024,20,S1-SKHI5220,879.8,0,0,385.4,44.93
4/3/2024,20,S1-SKHZ7201,860.77,0,0,274.96,43.95
4/3/2024,20,S1-SKLT5201,503.87,0,0,62.66,44.95
4/3/2024,20,S1-SKRN5201,0,0,0,0,50.05
4/3/2024,20,S1-SLRI7201,685.35,0,0,152.4,44.4
4/3/2024,20,S1-SMST5201,100.08,0,0,42.84,49.85
4/3/2024,20,S1-SNAS7201,868.78,0,0,112.92,41.19
4/3/2024,20,S1-SNKI1201,659.83,0,0,57.93,42.76
4/3/2024,20,S1-SNKI7201,2590.46,0,0,40.05,16.58
4/3/2024,20,S1-SQSU5201,684.84,0,0,49.42,42.22
4/3/2024,20,S1-SRIB1201,527.46,0,0,80.04,45.04
4/3/2024,20,S1-SSBI1202,130.95,0,0,18.9,48.82
4/3/2024,20,S1-STRB1201,2362.88,0,0,451.51,25.72
4/3/2024,20,S1-SUET1207,563.72,0,0,700.87,51.11
4/3/2024,20,S1-SUET1209,1145.95,0,0,40.82,35.86
4/3/2024,20,S1-SUET1210,775.52,0,0,315.04,45.58
4/3/2024,20,S1-SUET1212,525.45,0,0,631.17,51.33
4/3/2024,20,S1-SUET1213,1781.94,0,0,122.77,29.21
4/3/2024,20,S1-SUTH5201,388.21,0,0,104,47.41
4/3/2024,20,S1-SZHB1201,318.51,0,0,144.05,49.14
4/3/2024,20,S2-FKBL4201,1343.55,0,0,734.88,40.84
4/3/2024,20,S2-FKHN1202,685.67,0,0,1053.52,50.35
4/3/2024,20,S2-FLQT7201,446.75,0,0,54.05,45.51
4/3/2024,20,S2-SADU1201,1322.42,0,0,280.35,37.87
4/3/2024,20,S2-SBDN1202,564.18,0,0,84.14,44.64
4/3/2024,20,S2-SDGR1201,2241.42,0,0,82.73,22.24
4/3/2024,20,S2-SDKI1201,1258.31,0,0,507.5,40.86
4/3/2024,20,S2-SGOL1202,2090.09,0,0,77.96,24.15
4/3/2024,20,S2-SHDD1204,1715.98,0,0,780.95,36.03
4/3/2024,20,S2-SHDD1206,268.48,0,0,62.12,48.08
4/3/2024,20,S2-SHDD1207,906.31,0,0,1228.89,47.61
4/3/2024,20,S2-SHDD1208,1212.47,0,0,481.79,41.29
4/3/2024,20,S2-SILK1201,347.1,0,0,393.76,52.11
4/3/2024,20,S2-SJCB1202,0,0,0,69.2,51.82
4/3/2024,20,S2-SKHP1201,635.83,5,0,529.2,51.3
4/3/2024,20,S2-SKHR1203,940.89,0,0,64.72,39.17
4/3/2024,20,S2-SKND5201,168.63,0,0,59.04,49.33
4/3/2024,20,S2-SKNS1201,467.88,0,0,130.17,46.88
4/3/2024,20,S2-SKSM7201,1047.54,0,0,67.99,37.83
4/3/2024,20,S2-SKUN1203,1006.76,0,0,149.43,40.06
4/3/2024,20,S2-SLAR1202,2150.12,0,0,135.25,24.55
4/3/2024,20,S2-SLAR1204,737.09,0,0,994.45,49.58
4/3/2024,20,S2-SLAR1205,405.58,0,0,427.41,51.62
4/3/2024,20,S2-SMBP1202,545.83,0,0,37.63,43.78
4/3/2024,20,S2-SMEH1201,1225.16,33.33,0,45.96,48.26
4/3/2024,20,S2-SMIT1201,622.22,0,0,497.12,49.27
4/3/2024,20,S2-SMOR1204,0,0,0,16.01,50.49
4/3/2024,20,S2-SMPK1202,332.75,0,0,280.66,51.07
4/3/2024,20,S2-SNAU1201,2142.96,0,0,166.5,25.22
4/3/2024,20,S2-SPAK1201,437.9,0,0,229.72,48.97
4/3/2024,20,S2-SQAS1202,825.54,0,0,1047.62,48.48
4/3/2024,20,S2-SRAT1203,1246.68,0,0,51.89,34.79
4/3/2024,20,S2-SRNP1201,749.32,0,0,457.43,47.28
4/3/2024,20,S2-SROH1201,1246.5,0,0,88.85,35.64
4/3/2024,20,S2-SSAJ1202,1763.42,0,0,375.27,33.05
4/3/2024,20,S2-SSEW1203,682.14,0,0,63.66,42.6
4/3/2024,20,S2-SSHD7201,1186.67,0,0,294.3,39.85
4/3/2024,20,S2-SSKP1203,136.79,0,0,71.04,50.04
4/3/2024,20,S2-SSKZ1204,540.84,0,0,964.32,52.14
4/3/2024,20,S2-SSNG1201,1353.47,0,0,378.8,38.55
4/3/2024,20,S2-STAY1203,929.05,0,0,640.48,45.99
4/3/2024,20,S2-STDM1202,2101.48,0,0,1302.78,31.73
4/3/2024,20,S2-STHA1203,559.98,0,0,925.88,51.81
4/3/2024,20,S2-STMK7201,1671.64,0,0,260.74,32.95
4/3/2024,20,S2-SUMK1201,1558.76,0,0,296.9,34.92
4/3/2024,20,S2-SWNS1205,588.48,0,0,68.02,43.95
4/3/2024,19,C1-CBPU1202,405.37,0,0,332.74,50.72
4/3/2024,19,C1-CHAV1203,453.93,0,0,337.46,50.12
4/3/2024,19,C1-CKAM1202,409.36,0,0,444.83,51.72
4/3/2024,19,C1-CKHN1202,734.73,0,0,502.97,47.81
4/3/2024,19,C1-CKRK1202,321.87,0,0,87.46,47.94
4/3/2024,19,C1-CLHE1207,185.51,0,0,287.94,53.12
4/3/2024,19,C1-CLHE1210,442.93,0,0,670.47,52.6
4/3/2024,19,C1-CLHE1229,380.39,0,0,1235.61,54.63
4/3/2024,19,C1-CLHE1234,295.37,0,0,277.58,51.53
4/3/2024,19,C1-CLHE1235,545.56,0,0,684.79,51.29
4/3/2024,19,C1-CLHE1238,684.97,0,0,60.85,42.49
4/3/2024,19,C1-CLHE1239,591.3,0,0,263.34,47.39
4/3/2024,19,C1-CLHE1242,650.46,0,0,167.36,45.13
4/3/2024,19,C1-CLHE1244,313.6,0,0,382.6,52.45
4/3/2024,19,C1-CLHE1245,193.56,0,0,368.95,53.92
4/3/2024,19,C1-CNKN1201,1022.13,0,0,75.11,38.33
4/3/2024,19,C1-COKR1204,762.3,0,0,587.52,47.95
4/3/2024,19,C1-CRKH1202,432.62,0,0,371.77,50.76
4/3/2024,19,C1-CSRA1207,1803.89,0,0,363.25,32.39
4/3/2024,19,C1-CSWL1208,288.81,0,0,807.8,55.14
4/3/2024,19,C1-CSWL1209,514.05,0,0,654.21,51.58
4/3/2024,19,C1-FARW1204,838.82,0,0,552.16,46.73
4/3/2024,19,C1-FBRW1202,1003.78,0,0,2980.7,46.61
4/3/2024,19,C1-FCCW1202,841.82,0,0,1517.68,48.64
4/3/2024,19,C1-FKSW1201,0,0,0,0,50.05
4/3/2024,19,C1-FPKT1202,306.11,0,0,926.16,55.2
4/3/2024,19,C2-CSFD1202,3271.89,0,0,67.83,8.16
4/3/2024,19,C2-FBHL1203,485.22,0,0,639.75,51.9
4/3/2024,19,C2-FBHR1203,381.96,5.63,0,496.3,54.72
4/3/2024,19,C2-FCHN1204,608.65,0,0,335.78,48.04
4/3/2024,19,C2-FCHN1205,475.88,0,0,534.06,51.46
4/3/2024,19,C2-FFSD1210,219.8,0,0,432.43,54.14
4/3/2024,19,C2-FFSD1212,355,14.29,0,3559.78,60.98
4/3/2024,19,C2-FFSD1213,276.67,0,0,460.73,53.61
4/3/2024,19,C2-FFSD1214,844.6,0,0,696.62,47.35
4/3/2024,19,C2-FFSD1219,1885.64,0,0,307.75,30.69
4/3/2024,19,C2-FFSD1220,1711.69,0,0,190.88,31.38
4/3/2024,19,C2-FFSD1221,221.51,0,0,843.91,56.13
4/3/2024,19,C2-FJRW1203,1042.37,0,0,661.47,44.57
4/3/2024,19,C2-FJRW1204,1892.57,0,0,400.77,31.57
4/3/2024,19,C2-FKHB1205,525.93,0,0,863.22,52.12
4/3/2024,19,C2-FKML7201,2743.31,0,0,168.67,17.25
4/3/2024,19,C2-FKMN7201,633.26,33.33,0,403.29,61.71
4/3/2024,19,C2-FMNW1206,799.67,0,0,447.13,46.53
4/3/2024,19,C2-FPML1201,826,0,0,138.5,42.26
4/3/2024,19,C2-FSGD1204,349.11,0,0,299.07,51.08
4/3/2024,19,C2-FSGD1206,1188.01,0,0,236.05,39.06
4/3/2024,19,C2-FSGD1209,417.99,0,0,586.32,52.53
4/3/2024,19,C2-FSGL1203,804.2,0,0,337.51,45.45
4/3/2024,19,C2-FSHK1201,2235.19,0,0,418.84,27.16
4/3/2024,19,C2-FSHN1201,610.34,0,0,493.3,49.4
4/3/2024,19,C2-FSMN7202,1279.99,0,0,626.84,41.25
4/3/2024,19,C2-FSWI7201,1014.75,0,0,392.19,43.19
4/3/2024,19,C2-FTDA1201,715.72,0,0,536.14,48.28
4/3/2024,19,C2-FTTS1203,590.59,0,0,512.12,49.79
4/3/2024,19,C2-FTTS1204,297.61,0,0,459.64,53.32
4/3/2024,19,C3-FAPR1201,301.34,0,0,126.63,49.03
4/3/2024,19,C3-FBKR1202,987.56,0,0,298.59,42.56
4/3/2024,19,C3-FBKR1203,1469.37,0,0,399.98,37.2
4/3/2024,19,C3-FBWP1201,303.43,0,0,1946.34,55.91
4/3/2024,19,C3-FBWP1203,561.85,0,0,801.79,51.48
4/3/2024,19,C3-FCHM4202,614.79,0,0,363.57,48.25
4/3/2024,19,C3-FCKA1202,1457.74,0,0,274.22,35.98
4/3/2024,19,C3-FCSS1203,485.07,0,0,435.26,50.63
4/3/2024,19,C3-FDGK1204,1108.4,0,0,494.28,42.77
4/3/2024,19,C3-FDKN1201,272.42,100,0,296.85,92.07
4/3/2024,19,C3-FDNY1201,483.29,0,0,606.29,51.77
4/3/2024,19,C3-FFAB1201,2360.42,0,0,358.41,24.92
4/3/2024,19,C3-FFTP1202,326.55,0,0,107.41,48.31
4/3/2024,19,C3-FJAM1202,650.23,0,0,71.17,43.2
4/3/2024,19,C3-FJAN1202,244.14,0,0,524.95,54.49
4/3/2024,19,C3-FJNG1208,1825.88,0,0,614.39,33.91
4/3/2024,19,C3-FJNG1210,1130.86,0,0,352.53,41.25
4/3/2024,19,C3-FJNG1211,3917.9,0,0,198.66,2.09
4/3/2024,19,C3-FJNG1212,524.87,0,0,786.1,51.93
4/3/2024,19,C3-FJNG1213,339.42,0,0,180.59,49.51
4/3/2024,19,C3-FJPW1203,778.55,0,0,686.81,48.19
4/3/2024,19,C3-FKAD1203,1164.87,0,0,265.01,39.77
4/3/2024,19,C3-FKBW1204,1624.9,0,0,1091.44,37.88
4/3/2024,19,C3-FKCT1201,732.39,0,0,290.47,45.86
4/3/2024,19,C3-FKHT4201,203.32,0,0,864.91,56.43
4/3/2024,19,C3-FLOD1204,497.57,0,0,667.94,51.86
4/3/2024,19,C3-FLYA1203,1091.52,0,0,383.89,42.09
4/3/2024,19,C3-FMCN1202,514.26,0,0,1169.34,52.78
4/3/2024,19,C3-FMLC4201,461.85,0,0,485.13,51.32
4/3/2024,19,C3-FMUX1214,987.68,0,0,32.8,37.76
4/3/2024,19,C3-FMUX1215,1654.13,0,0,446.79,35.14
4/3/2024,19,C3-FMZG1201,576.73,0,0,400.44,49.11
4/3/2024,19,C3-FPLN1202,417.61,0,0,330.47,50.53
4/3/2024,19,C3-FRJK1201,1718.92,0,0,173.06,30.98
4/3/2024,19,C3-FRJN1203,1080.64,0,0,303.45,41.38
4/3/2024,19,C3-FSHD1201,356.42,0,0,73.61,47.17
4/3/2024,19,C3-FSKT1202,2081.47,0,0,589.58,30.37
4/3/2024,19,C3-FSSD1202,892.34,0,0,177.35,42.08
4/3/2024,19,C3-FSUJ1201,1448.51,0,0,696.49,39.3
4/3/2024,19,C3-FTBS1201,460.02,50,0,262.41,69.13
4/3/2024,19,C3-FTSA1206,662,0,0,183.67,45.26
4/3/2024,19,C3-FVHR4204,633.45,0,0,45.33,42.8
4/3/2024,19,C3-FVHR4205,745.01,0,0,961.85,49.41
4/3/2024,19,C3-FYZM1201,574.89,0,0,331.62,48.44
4/3/2024,19,C3-FYZM1202,644.61,0,0,1405.7,51.22
4/3/2024,19,C4-CAPC1201,380.68,0,0,428.01,51.96
4/3/2024,19,C4-CDNG1202,280.67,2.57,0,582.38,55.37
4/3/2024,19,C4-CDSK1202,352.63,0,0,187.39,49.44
4/3/2024,19,C4-CDSK1203,4312.51,0,0,48.93,-6.16
4/3/2024,19,C4-CGJT1207,272.96,0,0,816.4,55.37
4/3/2024,19,C4-CGJT1208,506.73,6.25,0,697.67,54.36
4/3/2024,19,C4-CGUJ1207,1704.17,0,0,1055.73,36.78
4/3/2024,19,C4-CGUJ1209,423.69,0,0,496.02,51.91
4/3/2024,19,C4-CGUJ1210,1444.87,0,0,427.92,37.77
4/3/2024,19,C4-CKHR1202,295.25,3.74,0,529.36,55.34
4/3/2024,19,C4-CLMA1201,300.42,0,0,546.39,53.88
4/3/2024,19,C4-CMBD1201,386.37,0,0,532.01,52.64
4/3/2024,19,C4-CMBD1202,636.33,0,0,280.71,47.02
4/3/2024,19,C4-CNWL1202,1825.69,0,0,898.3,34.87
4/3/2024,19,C4-CNWL1204,2749.09,0,0,75.28,15.31
4/3/2024,19,C4-CPBN1202,452.73,0,0,284.67,49.52
4/3/2024,19,C4-CPHA1201,668.66,0,0,706,49.74
4/3/2024,19,C4-CPSR1204,1706.99,0,0,515.39,34.93
4/3/2024,19,C4-CQDS1202,405.37,0,0,292.49,50.25
4/3/2024,19,C4-CSAM1202,1231.66,66.67,0,291.03,65.88
4/3/2024,19,C4-CSLT1204,2222.36,0,0,301.61,26.13
4/3/2024,19,C4-CSLT1208,1514.95,0,0,596.69,37.96
4/3/2024,19,C4-CSLT1212,1761.5,0,0,108.29,29.19
4/3/2024,19,C4-CSLT1214,1539.32,0,0,66.96,31.24
4/3/2024,19,C4-CWZD1201,1254.02,0,0,773.87,42.17
4/3/2024,19,N1-NBGH1201,1174.13,11.55,0,609.16,47.19
4/3/2024,19,N1-NBHM1201,771.41,3.89,0,768.12,50.14
4/3/2024,19,N1-NCSI1203,967.42,6.67,0,622.58,48.06
4/3/2024,19,N1-NCSS1203,322.85,33.96,0,634.56,67.63
4/3/2024,19,N1-NCWL1202,336.88,4.17,0,619.72,55.45
4/3/2024,19,N1-NDHR1202,775.52,2.1,0,605.27,48.71
4/3/2024,19,N1-NDNA1202,372.66,5.76,0,571.35,55.36
4/3/2024,19,N1-NFTJ1201,397.38,6.73,0,525.31,55.14
4/3/2024,19,N1-NGKN1202,396.05,4.57,0,486.36,54.04
4/3/2024,19,N1-NHAJ1201,1039.16,3.03,0,556.34,45.3
4/3/2024,19,N1-NHTB1201,773.35,10.45,0,521.95,51.6
4/3/2024,19,N1-NISB1203,314.55,4.2,0,584.44,55.58
4/3/2024,19,N1-NISB1206,386.6,5.63,0,534.9,54.91
4/3/2024,19,N1-NJLM1203,260.29,6.85,0,749.97,58.08
4/3/2024,19,N1-NKLI1201,1052.93,8.06,0,533.99,46.99
4/3/2024,19,N1-NKRT1202,1298.2,5,0,478.06,42.12
4/3/2024,19,N1-NKTA1202,421.04,5.9,0,473.72,54.14
4/3/2024,19,N1-NKYL5201,1533.12,7.98,0,620.42,41.03
4/3/2024,19,N1-NMAK1201,966.59,6.63,0,568.6,47.77
4/3/2024,19,N1-NMAK1202,969.22,2.36,0,676.17,46.55
4/3/2024,19,N1-NPDK1201,365.95,2.26,0,469.88,53.39
4/3/2024,19,N1-NPLD1201,1048.72,2.1,0,613.33,45.1
4/3/2024,19,N1-NQML1205,730.43,5.25,0,723.62,51.08
4/3/2024,19,N1-NQML1206,682.28,0.84,0,742.54,50.02
4/3/2024,19,N1-NRWK1201,1015.63,4.33,0,645.21,46.59
4/3/2024,19,N1-NRWP1201,352.12,7.53,0,602.52,56.51
4/3/2024,19,N1-NRWP1208,332.33,5.03,0,604.74,55.78
4/3/2024,19,N1-NRWP1211,338.15,10.02,0,541.64,57.35
4/3/2024,19,N1-NRWP1212,333.71,3.64,0,588.72,55.13
4/3/2024,19,N1-NRWP1214,332.08,4.71,0,539.02,55.29
4/3/2024,19,N1-NRWP1217,311,6.33,0,597.31,56.55
4/3/2024,19,N1-NRWP1218,303.08,4.56,0,631.58,56.12
4/3/2024,19,N1-NSAL1203,294.97,8.67,0,568.35,57.54
4/3/2024,19,N1-NSNA1202,1372.49,2.81,0,455.53,40.08
4/3/2024,19,N1-NTAG1204,269.66,0,0,703.48,55.05
4/3/2024,19,N1-NTRL1201,417.95,6.75,0,436.59,54.24
4/3/2024,19,N2-NBES1202,783.91,13.55,0,341.03,51.18
4/3/2024,19,N2-NBRI1201,452.24,5.79,0,326.34,52.34
4/3/2024,19,N2-NBTG1202,714.16,6.69,0,338.65,49.34
4/3/2024,19,N2-NCBH1201,625.66,4.46,0,345.65,49.7
4/3/2024,19,N2-NCHT1203,1082.67,4.58,0,364.19,43.85
4/3/2024,19,N2-NCHT1204,1356.21,0,0,458.87,39.2
4/3/2024,19,N2-NCHT1205,849.84,1.1,0,617.55,47.38
4/3/2024,19,N2-NCKD1201,595.79,4.73,0,337.32,50.12
4/3/2024,19,N2-NCLS1201,1262.82,15.79,0,128.75,42.57
4/3/2024,19,N2-NDIR1201,1552.86,4.71,0,545.94,39.06
4/3/2024,19,N2-NDIR1202,1304.79,5.17,0,743.27,43.46
4/3/2024,19,N2-NDSU1201,715.14,3.88,0,132.13,45.17
4/3/2024,19,N2-NGHU1201,383.17,5.48,0,389.53,53.78
4/3/2024,19,N2-NGIL1201,825.22,2.43,0,235.45,44.86
4/3/2024,19,N2-NHAL1201,402.73,3.84,0,530.39,53.95
4/3/2024,19,N2-NHRI1201,547.37,4.61,0,481.71,52
4/3/2024,19,N2-NHUN1203,1034.61,0,0,181.52,40.25
4/3/2024,19,N2-NKDU1202,707.49,18.06,0,215.93,52.39
4/3/2024,19,N2-NKKA1201,565.83,6.03,0,306.52,50.69
4/3/2024,19,N2-NMDI1201,486.78,5.38,0,465.62,53
4/3/2024,19,N2-NMDY1201,463.92,3.33,0,329.6,51.23
4/3/2024,19,N2-NMND1201,621.77,3.86,0,320.32,49.24
4/3/2024,19,N2-NMTA1201,595.98,23.84,0,284.26,57.14
4/3/2024,19,N2-NOGH1201,600.94,10.66,0,368.99,52.75
4/3/2024,19,N2-NPTN1201,622.51,12.5,0,186.45,50.83
4/3/2024,19,N2-NSHA1202,1038.47,2.08,0,417.93,43.94
4/3/2024,19,N2-NSKI1201,467,5.93,0,467.42,53.5
4/3/2024,19,N2-NSWT1201,445.05,13,0,394.33,56.01
4/3/2024,19,N2-NSWT1202,443.67,3.64,0,360.45,51.95
4/3/2024,19,N2-NTAX1201,354.27,1.72,0,574.31,54.01
4/3/2024,19,N2-NTKT1201,716.44,9.91,0,244.48,49.43
4/3/2024,19,N2-NTMG7201,558.42,2.08,0,305.67,49.2
4/3/2024,19,N3-NBAY1201,617.75,2.83,0,335.89,49.05
4/3/2024,19,N3-NBNE1201,649.99,6.57,0,450.98,51.19
4/3/2024,19,N3-NBNN1202,413.53,6.42,0,550.89,54.96
4/3/2024,19,N3-NCGY1201,401.9,5.02,0,453.29,53.89
4/3/2024,19,N3-NCHD1203,396.86,6.65,0,608.94,55.59
4/3/2024,19,N3-NDBN4203,879.95,0,0,100.74,40.79
4/3/2024,19,N3-NDGI1201,527.16,5.12,0,358.14,51.41
4/3/2024,19,N3-NDIK1201,629.46,0,0,284.6,47.16
4/3/2024,19,N3-NDIK1207,561.61,0,0,360.36,48.92
4/3/2024,19,N3-NDIK1208,3946.99,0,0,162.37,1.09
4/3/2024,19,N3-NHNG1202,441.43,4.67,0,426.77,53.01
4/3/2024,19,N3-NJRA1201,333.94,4.13,0,514.87,54.88
4/3/2024,19,N3-NKMR1203,315.16,4.84,0,611.81,55.97
4/3/2024,19,N3-NKRK1202,486.97,4.59,0,351.07,51.66
4/3/2024,19,N3-NLDK1201,430.41,7.93,0,380.46,54.04
4/3/2024,19,N3-NLHT1201,426.47,2.4,0,340.29,51.48
4/3/2024,19,N3-NLKM1201,347.73,3.67,0,427.19,53.86
4/3/2024,19,N3-NLKM1203,437.01,15.08,0,363.04,56.64
4/3/2024,19,N3-NMAG1202,740.48,3.45,0,230.15,46.32
4/3/2024,19,N3-NMDN1201,357.49,6.73,0,563.2,55.9
4/3/2024,19,N3-NMDN1204,487.83,1.6,0,409.92,51.02
4/3/2024,19,N3-NNOW1201,418.75,5.23,0,632.75,54.85
4/3/2024,19,N3-NOHT1207,329.03,10.04,0,628.56,57.95
4/3/2024,19,N3-NPAB1201,382.37,9.2,0,563.17,56.56
4/3/2024,19,N3-NPCH1201,488.35,8.7,0,310.9,52.84
4/3/2024,19,N3-NPEW1202,309.34,4.29,0,745.48,56.38
4/3/2024,19,N3-NPEW1210,380.7,6.44,0,631.36,55.83
4/3/2024,19,N3-NPHR1202,586,7.5,0,391.51,51.9
4/3/2024,19,N3-NPIR1201,508.27,6.93,0,448.18,53.2
4/3/2024,19,N3-NRSP1201,441.63,2.59,0,524.05,52.89
4/3/2024,19,N3-NSQD1201,440.43,4.05,0,467.24,53.1
4/3/2024,19,N3-NTBI1201,513.66,5,0,350.43,51.46
4/3/2024,19,N3-NTGI1201,469.96,10.44,0,344.23,54.15
4/3/2024,19,N3-NTNK1201,396.53,3.48,0,417.2,53.05
4/3/2024,19,S1-SCMN1202,566.31,0,0,2239.74,52.43
4/3/2024,19,S1-SDAL1202,129.08,0,0,89.89,50.57
4/3/2024,19,S1-SDAY1201,322.34,0,0,617.04,53.97
4/3/2024,19,S1-SDMJ1201,401.3,0,0,408.82,51.52
4/3/2024,19,S1-SDUK1202,627.38,0,0,57.74,43.19
4/3/2024,19,S1-SHUB1202,385.85,0,0,657.38,53.31
4/3/2024,19,S1-SKHI1201,538.2,0,0,728.05,51.56
4/3/2024,19,S1-SKHI1221,292.26,0,0,715.29,54.79
4/3/2024,19,S1-SKHI1228,582.02,12.5,0,812.72,56.24
4/3/2024,19,S1-SKHI1232,254.52,0,0,602.2,54.8
4/3/2024,19,S1-SKHI1235,378.16,0,0,427.59,51.99
4/3/2024,19,S1-SKHI1241,143.29,0,0,1039.37,57.56
4/3/2024,19,S1-SKHI1243,452,0,0,804.35,52.95
4/3/2024,19,S1-SKHI1244,477.5,0,0,108.79,46.32
4/3/2024,19,S1-SKHI1245,461.07,0,0,615.82,52.11
4/3/2024,19,S1-SKHI1248,186.16,0,0,1425.77,57.34
4/3/2024,19,S1-SKHI1251,301.44,0,0,2092.43,55.95
4/3/2024,19,S1-SKHI1253,230.92,0,0,123.55,49.91
4/3/2024,19,S1-SKHI1254,277.13,0,0,988.46,55.7
4/3/2024,19,S1-SKHI1255,188.29,0,0,1005.47,56.91
4/3/2024,19,S1-SKHI1256,243.32,0,0,216.16,51.36
4/3/2024,19,S1-SKHI1257,218.47,0,0,934.63,56.38
4/3/2024,19,S1-SKHI1258,414.84,0,0,341.73,50.69
4/3/2024,19,S1-SKHI1259,366.47,0,0,558.59,53.07
4/3/2024,19,S1-SKHI1260,163.41,0,0,103.84,50.41
4/3/2024,19,S1-SKHI1261,171.45,0,0,111.94,50.47
4/3/2024,19,S1-SKHI1262,240.26,0,0,537.11,54.62
4/3/2024,19,S1-SKHI5206,146.87,0,0,394.85,54.79
4/3/2024,19,S1-SKHI5219,570.63,0,0,1017.78,51.83
4/3/2024,19,S1-SKHI5220,496.34,0,0,75.64,45.35
4/3/2024,19,S1-SKHZ7201,872.61,0,0,163.51,42.1
4/3/2024,19,S1-SKLT5201,337.6,0,0,76.87,47.5
4/3/2024,19,S1-SLRI7201,318.72,0,0,416.43,52.69
4/3/2024,19,S1-SMST5201,184.05,0,0,26.98,48.33
4/3/2024,19,S1-SNAS7201,1842.71,0,0,44.64,26.66
4/3/2024,19,S1-SNKI1201,453.32,0,0,304.63,49.75
4/3/2024,19,S1-SNKI7201,364.85,0,0,50.18,46.5
4/3/2024,19,S1-SPJG5202,120.4,0,0,75.77,50.37
4/3/2024,19,S1-SQSU5201,2211.29,0,0,271.44,25.9
4/3/2024,19,S1-SRIB1201,124.67,0,0,125.91,51.37
4/3/2024,19,S1-SSBI1202,352.18,0,0,191.01,49.51
4/3/2024,19,S1-STRB1201,886.01,0,0,525.66,45.94
4/3/2024,19,S1-SUET1207,340.77,0,0,397.09,52.22
4/3/2024,19,S1-SUET1209,104.99,0,0,273.88,54.02
4/3/2024,19,S1-SUET1210,582.25,0,0,429.04,49.28
4/3/2024,19,S1-SUET1212,519.28,0,0,648.95,51.49
4/3/2024,19,S1-SUET1213,320.43,0,0,122.36,48.69
4/3/2024,19,S1-SUTH5201,567.34,0,0,313.24,48.34
4/3/2024,19,S1-SZHB1201,910.98,0,0,105.56,40.47
4/3/2024,19,S2-FKBL4201,611.18,0,0,584.54,49.95
4/3/2024,19,S2-FKHN1202,2572.59,0,0,62.8,17.37
4/3/2024,19,S2-FLQT7201,1901.76,0,0,42.45,25.82
4/3/2024,19,S2-SADU1201,1426.95,0,0,130.3,34.09
4/3/2024,19,S2-SBDN1202,562.72,0,0,109.35,45.2
4/3/2024,19,S2-SDGR1201,866.82,0,0,243.56,43.45
4/3/2024,19,S2-SDKI1201,1769.79,0,0,67.8,28.19
4/3/2024,19,S2-SGOL1202,329.31,0,0,204.42,50.03
4/3/2024,19,S2-SHAL5201,221.49,0,0,0,47.1
4/3/2024,19,S2-SHDD1204,8138.86,0,0,26.78,-57.74
4/3/2024,19,S2-SHDD1206,169.95,0,0,3216.08,57.73
4/3/2024,19,S2-SHDD1207,751.48,0,0,462.95,47.3
4/3/2024,19,S2-SHDD1208,1467.55,0,0,655.99,38.88
4/3/2024,19,S2-SILK1201,992.86,0,0,205.31,41.2
4/3/2024,19,S2-SJCB1202,529.75,0,0,781.35,51.85
